partida_id,rodata,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
5089,11,2015-07-04,21:01:00,Cruzeiro,Athletico-PR,V. Luxemburgo da Silva,M. Mendes,Cruzeiro, Mineirão,2,0,MG,PR,18,0,54%,424,Sem Info,10,0,0,1,6,5,0,46%,370,Sem Info,18,2,1,1,4
5088,11,2015-07-04,21:03:00,Chapecoense,Vasco,V. Eutrópio,C. Juarez Roth,Chapecoense,Arena Condá,1,0,SC,RJ,19,0,68%,508,Sem Info,12,1,0,2,14,7,0,32%,261,Sem Info,12,1,2,0,4
5090,11,2015-07-05,11:02:00,Avai,Sport,G. Kleina,E. Baptista,-,  Ressacada,2,2,SC,PE,13,0,37%,293,Sem Info,16,5,1,4,5,11,0,63%,500,Sem Info,14,2,0,2,9
5093,11,2015-07-05,16:02:00,Santos,Gremio,M. Fernandes,R. Machado Marques,Gremio,Estádio Urbano Caldeira,1,3,SP,RS,7,0,41%,462,Sem Info,13,3,1,0,1,17,0,59%,654,Sem Info,12,1,0,2,2
5094,11,2015-07-05,18:28:00,Ponte Preta,Palmeiras,A. Ferreira,M. de Oliveira Santos,Palmeiras,Arena Pantanal,0,2,SP,SP,19,0,53%,506,Sem Info,12,3,0,1,1,9,0,47%,464,Sem Info,22,3,0,1,5
5095,11,2015-07-05,18:29:00,Flamengo,Figueirense,C. Borges dos Santos,A. Fucks,Figueirense, Maracanã,1,2,RJ,SC,12,0,62%,549,Sem Info,9,3,0,4,8,9,0,38%,346,Sem Info,20,2,0,3,5
5096,11,2015-07-05,18:31:00,Internacional,Atletico-MG,D. Aguirre Camblor,L. Culpi,Atletico-MG,Estádio José Pinheiro Borda,1,3,RS,MG,11,0,46%,452,Sem Info,5,1,1,5,6,19,0,54%,537,Sem Info,11,3,0,0,4
5098,12,2015-07-08,19:29:00,Goias,Santos,J. Camargo,M. Fernandes,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,14,0,41%,374,Sem Info,7,0,0,1,7,8,0,59%,546,Sem Info,8,3,0,1,5
5097,12,2015-07-08,19:32:00,Chapecoense,Gremio,V. Eutrópio,R. Machado Marques,Chapecoense,Arena Condá,1,0,SC,RS,12,0,41%,365,Sem Info,8,1,0,0,5,10,0,59%,529,Sem Info,7,2,0,3,8
5101,12,2015-07-08,20:58:00,Palmeiras,Avai,M. de Oliveira Santos,G. Kleina,Palmeiras,Allianz Parque,3,0,SP,SC,18,0,57%,430,Sem Info,12,2,0,2,11,12,0,43%,329,Sem Info,11,6,0,1,2
5100,12,2015-07-08,21:02:00,Figueirense,Joinville,A. Fucks,A. Batista,Joinville, Orlando Scarpelli,0,2,SC,SC,13,0,52%,337,Sem Info,11,1,0,2,7,11,0,48%,325,Sem Info,21,2,0,0,10
5102,12,2015-07-08,21:58:00,Atletico-MG,Sport,L. Culpi,E. Baptista,Atletico-MG, Mineirão,2,1,MG,PE,12,0,54%,462,Sem Info,17,2,0,7,9,10,0,46%,404,Sem Info,12,2,0,0,5
5103,12,2015-07-08,21:59:00,Internacional,Flamengo,D. Aguirre Camblor,C. Borges dos Santos,Flamengo,Estádio José Pinheiro Borda,1,2,RS,RJ,9,0,60%,563,Sem Info,17,3,0,2,3,8,0,40%,385,Sem Info,19,2,0,5,2
5104,12,2015-07-08,22:00:00,Vasco,Sao Paulo,C. Juarez Roth,J. Osorio,Sao Paulo,Estádio Nacional de Brasília,0,4,RJ,SP,14,0,48%,475,Sem Info,12,3,0,0,8,10,0,52%,507,Sem Info,10,0,0,4,2
5105,12,2015-07-09,19:29:00,Corinthians,Athletico-PR,A. Bacchi,M. Mendes,Corinthians,Neo Química Arena,2,0,SP,PR,8,0,47%,453,Sem Info,6,1,0,1,3,11,0,53%,478,Sem Info,13,2,0,3,8
5106,12,2015-07-09,21:00:00,Fluminense,Cruzeiro,E. Alves Moreira,V. Luxemburgo da Silva,Fluminense, Maracanã,1,0,RJ,MG,15,0,39%,297,Sem Info,10,2,0,5,6,8,0,61%,454,Sem Info,15,2,0,1,5
5107,13,2015-07-11,18:29:00,Santos,Figueirense,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,0,SP,SC,14,0,48%,391,Sem Info,12,1,0,2,6,5,0,52%,419,Sem Info,12,5,0,1,2
5108,13,2015-07-11,18:31:00,Gremio,Vasco,R. Machado Marques,C. Juarez Roth,Gremio,Arena do Grêmio,2,0,RS,RJ,21,0,62%,590,Sem Info,16,1,0,0,6,7,0,38%,372,Sem Info,12,3,0,0,3
5109,13,2015-07-11,21:00:00,Ponte Preta,Atletico-MG,A. Ferreira,L. Culpi,Atletico-MG, Moisés Lucarelli,0,2,SP,MG,11,0,44%,406,Sem Info,13,1,0,2,4,13,0,56%,503,Sem Info,19,3,0,0,4
5110,13,2015-07-12,11:01:00,Sao Paulo,Coritiba,J. Osorio,N. da Silveira Júnior,Sao Paulo, Morumbi,3,1,SP,PR,16,0,53%,447,Sem Info,18,1,0,5,2,10,0,47%,397,Sem Info,14,3,0,3,10
5112,13,2015-07-12,16:00:00,Flamengo,Corinthians,C. Borges dos Santos,A. Bacchi,Corinthians, Maracanã,0,3,RJ,SP,16,0,60%,535,Sem Info,7,0,0,7,13,8,0,40%,394,Sem Info,15,2,0,1,1
5111,13,2015-07-12,16:01:00,Joinville,Internacional,A. Batista,D. Aguirre Camblor,Internacional,Arena Joinville,0,2,SC,RS,8,0,63%,456,Sem Info,17,4,0,4,6,7,0,37%,283,Sem Info,19,3,0,3,2
5113,13,2015-07-12,16:01:00,Athletico-PR,Fluminense,M. Mendes,E. Alves Moreira,Fluminense,Estádio Joaquim Américo Guimarães,1,2,PR,RJ,23,0,59%,456,Sem Info,12,1,0,1,10,9,0,41%,322,Sem Info,11,2,0,2,2
5114,13,2015-07-12,16:01:00,Cruzeiro,Goias,V. Luxemburgo da Silva,J. Camargo,Cruzeiro, Mineirão,1,0,MG,GO,22,0,64%,537,Sem Info,17,2,0,0,11,3,0,36%,315,Sem Info,13,1,0,1,2
5115,13,2015-07-12,18:31:00,Sport,Palmeiras,E. Baptista,M. de Oliveira Santos,-,Arena de Pernambuco,2,2,PE,SP,11,0,59%,506,Sem Info,10,2,0,5,6,12,0,41%,351,Sem Info,17,1,0,3,4
5116,13,2015-07-12,18:31:00,Avai,Chapecoense,G. Kleina,V. Eutrópio,Avai,  Ressacada,2,1,SC,SC,14,0,39%,280,Sem Info,15,4,0,4,6,13,0,61%,433,Sem Info,14,2,0,1,7
5117,14,2015-07-18,18:28:00,Internacional,Goias,D. Aguirre Camblor,J. Camargo,Internacional,Estádio José Pinheiro Borda,2,1,RS,GO,8,0,63%,540,Sem Info,18,1,0,1,6,10,0,37%,315,Sem Info,12,1,0,4,5
5118,14,2015-07-18,18:29:00,Flamengo,Gremio,C. Borges dos Santos,R. Machado Marques,Flamengo, Maracanã,1,0,RJ,RS,21,0,39%,323,Sem Info,12,1,0,1,7,6,0,61%,506,Sem Info,11,5,0,1,4
5119,14,2015-07-18,21:05:00,Corinthians,Atletico-MG,A. Bacchi,L. Culpi,Corinthians,Neo Química Arena,1,0,SP,MG,8,0,44%,392,Sem Info,12,1,0,4,2,16,0,56%,467,Sem Info,15,1,0,2,6
5120,14,2015-07-19,11:02:00,Athletico-PR,Chapecoense,M. Mendes,V. Eutrópio,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,SC,20,0,56%,439,Sem Info,14,2,0,2,7,10,0,44%,350,Sem Info,13,3,0,4,1
5123,14,2015-07-19,16:01:00,Fluminense,Vasco,E. Alves Moreira,C. Juarez Roth,Vasco, Maracanã,1,2,RJ,RJ,16,0,58%,375,Sem Info,15,2,0,0,9,8,0,42%,287,Sem Info,17,6,0,2,2
5124,14,2015-07-19,16:01:00,Palmeiras,Santos,M. de Oliveira Santos,D. Silvestre Júnior,Palmeiras,Allianz Parque,1,0,SP,SP,9,0,44%,301,Sem Info,24,3,0,3,2,14,0,56%,374,Sem Info,10,3,0,3,5
5122,14,2015-07-19,16:02:00,Sport,Sao Paulo,E. Baptista,J. Osorio,Sport,Arena de Pernambuco,2,0,PE,SP,15,0,46%,408,Sem Info,9,1,0,4,2,7,0,54%,468,Sem Info,12,0,2,8,3
5125,14,2015-07-19,18:31:00,Cruzeiro,Avai,V. Luxemburgo da Silva,G. Kleina,-, Mineirão,1,1,MG,SC,20,0,67%,554,Sem Info,7,1,0,1,6,9,0,33%,263,Sem Info,16,3,0,0,3
5126,14,2015-07-19,18:31:00,Joinville,Ponte Preta,A. Batista,A. Ferreira,-,Arena Joinville,1,1,SC,SP,21,0,54%,451,Sem Info,11,2,0,1,8,8,0,46%,397,Sem Info,14,5,0,1,2
5127,15,2015-07-25,19:21:00,Avai,Athletico-PR,G. Kleina,M. Mendes,Athletico-PR,  Ressacada,1,2,SC,PR,20,0,47%,362,Sem Info,5,3,0,2,7,18,0,53%,442,Sem Info,17,3,0,1,2
5129,15,2015-07-25,20:59:00,Atletico-MG,Figueirense,L. Culpi,A. Fucks,Atletico-MG,Estádio Raimundo Sampaio,1,0,MG,SC,15,0,62%,508,Sem Info,16,2,0,1,8,8,0,38%,311,Sem Info,19,4,0,3,9
5131,15,2015-07-26,11:00:00,Santos,Joinville,D. Silvestre Júnior,A. Batista,Santos,Estádio Urbano Caldeira,2,0,SP,SC,13,0,50%,481,Sem Info,4,2,0,7,7,10,0,50%,482,Sem Info,12,2,0,2,6
5130,15,2015-07-26,11:02:00,Chapecoense,Fluminense,V. Eutrópio,E. Alves Moreira,Chapecoense,Arena Condá,2,1,SC,RJ,9,0,48%,372,Sem Info,15,2,0,3,1,12,0,52%,373,Sem Info,16,3,1,1,10
5135,15,2015-07-26,15:59:00,Goias,Flamengo,J. Camargo,C. Borges dos Santos,Flamengo,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,RJ,14,0,43%,330,Sem Info,11,2,0,0,11,8,0,57%,448,Sem Info,6,1,0,1,4
5133,15,2015-07-26,16:01:00,Coritiba,Corinthians,N. da Silveira Júnior,A. Bacchi,-, Couto Pereira,1,1,PR,SP,11,0,54%,461,Sem Info,7,3,0,10,5,8,0,46%,405,Sem Info,18,3,0,0,5
5134,15,2015-07-26,16:02:00,Sao Paulo,Cruzeiro,J. Osorio,V. Luxemburgo da Silva,Sao Paulo, Morumbi,1,0,SP,MG,10,0,49%,428,Sem Info,16,0,0,4,5,11,0,51%,457,Sem Info,14,1,0,0,2
5136,15,2015-07-26,18:33:00,Vasco,Palmeiras,C. Juarez Roth,M. de Oliveira Santos,Palmeiras,Estádio Vasco da Gama,1,4,RJ,SP,8,0,56%,446,Sem Info,14,3,0,8,8,18,0,44%,363,Sem Info,21,1,0,5,4
5137,16,2015-07-29,21:59:00,Corinthians,Vasco,A. Bacchi,C. Juarez Roth,Corinthians,Neo Química Arena,3,0,SP,RJ,20,0,60%,552,Sem Info,7,0,0,0,3,11,0,40%,357,Sem Info,15,3,0,9,4
5138,16,2015-07-29,22:01:00,Atletico-MG,Sao Paulo,L. Culpi,J. Osorio,Atletico-MG, Mineirão,3,1,MG,SP,14,0,49%,521,Sem Info,6,0,0,2,3,15,0,51%,550,Sem Info,6,1,0,7,4
5139,16,2015-08-01,18:29:00,Fluminense,Gremio,E. Alves Moreira,R. Machado Marques,Fluminense, Maracanã,1,0,RJ,RS,12,0,45%,399,Sem Info,16,3,0,3,4,9,0,55%,484,Sem Info,13,1,1,1,4
5141,16,2015-08-02,11:01:00,Palmeiras,Athletico-PR,M. de Oliveira Santos,M. Mendes,Athletico-PR,Allianz Parque,0,1,SP,PR,16,0,51%,433,Sem Info,13,1,0,2,5,9,0,49%,442,Sem Info,18,2,0,2,4
5140,16,2015-08-02,11:02:00,Coritiba,Goias,N. da Silveira Júnior,J. Camargo,-, Couto Pereira,1,1,PR,GO,17,0,61%,459,Sem Info,11,4,0,3,9,14,0,39%,297,Sem Info,19,4,0,1,7
5142,16,2015-08-02,16:00:00,Joinville,Avai,P. Lopes de Gusmão,G. Kleina,Joinville,Arena Joinville,2,0,SC,SC,3,0,51%,393,Sem Info,22,2,0,2,10,8,0,49%,392,Sem Info,9,1,0,0,4
5144,16,2015-08-02,16:01:00,Figueirense,Ponte Preta,A. Fucks,A. Ferreira,Figueirense, Orlando Scarpelli,3,1,SC,SP,12,0,44%,303,Sem Info,19,2,0,1,4,19,0,56%,388,Sem Info,18,3,0,1,5
5145,16,2015-08-02,16:01:00,Flamengo,Santos,C. Borges dos Santos,D. Silvestre Júnior,-, Maracanã,2,2,RJ,SP,26,0,55%,443,Sem Info,17,4,0,2,9,10,0,45%,395,Sem Info,14,2,0,0,3
5147,17,2015-08-08,18:33:00,Avai,Fluminense,G. Kleina,E. Alves Moreira,Avai,  Ressacada,1,0,SC,RJ,13,0,30%,221,Sem Info,14,2,0,2,6,13,0,70%,526,Sem Info,12,2,0,3,9
5148,17,2015-08-08,21:01:00,Santos,Coritiba,D. Silvestre Júnior,N. da Silveira Júnior,Santos,Estádio Urbano Caldeira,3,0,SP,PR,12,0,51%,453,Sem Info,12,1,0,1,5,8,0,49%,447,Sem Info,15,4,0,3,5
5153,17,2015-08-09,15:59:00,Ponte Preta,Flamengo,D. Ghidoni Junior,C. Borges dos Santos,Ponte Preta, Moisés Lucarelli,1,0,SP,RJ,10,0,41%,337,Sem Info,17,2,0,0,3,16,0,59%,457,Sem Info,16,4,0,0,4
5152,17,2015-08-09,16:01:00,Cruzeiro,Palmeiras,V. Luxemburgo da Silva,M. de Oliveira Santos,Cruzeiro, Mineirão,2,1,MG,SP,17,0,48%,415,Sem Info,21,4,0,4,5,13,0,52%,446,Sem Info,18,3,0,4,7
5151,17,2015-08-09,16:03:00,Sao Paulo,Corinthians,J. Osorio,A. Bacchi,-, Morumbi,1,1,SP,SP,19,0,59%,503,Sem Info,13,4,0,7,8,10,0,41%,354,Sem Info,16,1,1,4,5
5155,17,2015-08-09,18:30:00,Gremio,Internacional,R. Machado Marques,O. Hellmann,Gremio,Arena do Grêmio,5,0,RS,RS,16,0,57%,553,Sem Info,16,2,0,1,4,12,0,43%,417,Sem Info,12,4,0,1,5
5156,17,2015-08-09,18:31:00,Chapecoense,Figueirense,V. Eutrópio,A. Fucks,-,Arena Condá,2,2,SC,SC,8,0,49%,331,Sem Info,20,1,0,0,5,10,0,51%,321,Sem Info,13,1,0,2,7
5158,18,2015-08-12,19:30:00,Flamengo,Athletico-PR,C. Borges dos Santos,M. Mendes,Flamengo, Maracanã,3,2,RJ,PR,9,0,47%,390,Sem Info,10,2,0,1,7,9,0,53%,458,Sem Info,16,3,1,1,4
5157,18,2015-08-12,19:34:00,Coritiba,Palmeiras,N. da Silveira Júnior,M. de Oliveira Santos,Coritiba, Couto Pereira,2,1,PR,SP,9,0,45%,402,Sem Info,14,3,0,0,3,9,0,55%,475,Sem Info,11,1,0,1,8
5159,18,2015-08-12,20:59:00,Santos,Vasco,D. Silvestre Júnior,C. Juarez Roth,Santos,Estádio Urbano Caldeira,1,0,SP,RJ,21,0,52%,370,Sem Info,12,3,0,8,6,8,0,48%,343,Sem Info,22,4,1,0,6
5161,18,2015-08-12,22:00:00,Figueirense,Sao Paulo,A. Fucks,J. Osorio,Sao Paulo, Orlando Scarpelli,0,2,SC,SP,15,0,52%,376,Sem Info,18,3,0,1,6,7,0,48%,356,Sem Info,18,4,1,0,6
5162,18,2015-08-12,22:00:00,Internacional,Fluminense,O. Hellmann,E. Alves Moreira,Internacional,Estádio José Pinheiro Borda,1,0,RS,RJ,17,0,60%,465,Sem Info,20,6,0,0,8,8,0,40%,315,Sem Info,14,3,2,0,8
5163,18,2015-08-12,22:00:00,Corinthians,Sport,A. Bacchi,E. Baptista,Corinthians,Neo Química Arena,4,3,SP,PE,15,0,57%,491,Sem Info,11,2,0,2,9,10,0,43%,391,Sem Info,8,1,0,4,4
5164,18,2015-08-13,19:31:00,Ponte Preta,Avai,D. Ghidoni Junior,G. Kleina,Ponte Preta, Moisés Lucarelli,2,0,SP,SC,14,0,63%,539,Sem Info,13,1,0,3,4,4,0,37%,318,Sem Info,6,1,0,1,1
5166,18,2015-08-13,20:58:00,Atletico-MG,Gremio,L. Culpi,R. Machado Marques,Gremio, Mineirão,0,2,MG,RS,24,0,60%,563,Sem Info,10,2,0,1,12,9,0,40%,413,Sem Info,12,3,0,2,3
5165,18,2015-08-13,20:59:00,Joinville,Cruzeiro,P. Lopes de Gusmão,V. Luxemburgo da Silva,Joinville,Arena Joinville,3,0,SC,MG,14,0,33%,298,Sem Info,10,1,0,0,8,8,0,67%,627,Sem Info,10,2,0,3,9
5167,19,2015-08-15,18:30:00,Vasco,Coritiba,C. Juarez Roth,N. da Silveira Júnior,Coritiba, Maracanã,0,1,RJ,PR,20,0,56%,389,Sem Info,12,3,0,1,7,13,0,44%,323,Sem Info,19,1,0,0,3
5169,19,2015-08-15,21:02:00,Sao Paulo,Goias,J. Osorio,J. Camargo,Goias, Morumbi,0,3,SP,GO,5,0,66%,636,Sem Info,4,1,0,0,7,14,0,34%,339,Sem Info,4,0,0,1,8
5170,19,2015-08-16,11:00:00,Palmeiras,Flamengo,M. de Oliveira Santos,C. Borges dos Santos,Palmeiras,Allianz Parque,4,2,SP,RJ,12,0,38%,300,Sem Info,18,2,0,0,3,21,0,62%,466,Sem Info,15,2,0,4,6
5172,19,2015-08-16,15:59:00,Fluminense,Figueirense,E. Alves Moreira,H. Coutinho,Fluminense, Maracanã,2,1,RJ,SC,19,0,58%,442,Sem Info,14,1,0,1,3,5,0,42%,330,Sem Info,18,1,1,1,2
5171,19,2015-08-16,16:03:00,Avai,Corinthians,G. Kleina,A. Bacchi,Corinthians,  Ressacada,1,2,SC,SP,13,0,36%,282,Sem Info,15,0,0,5,8,10,0,64%,546,Sem Info,8,1,0,1,0
5175,19,2015-08-16,18:29:00,Gremio,Joinville,R. Machado Marques,P. Lopes de Gusmão,Gremio,Arena do Grêmio,2,1,RS,SC,17,0,69%,619,Sem Info,10,1,0,2,10,11,0,31%,282,Sem Info,18,0,0,1,4
5176,19,2015-08-16,18:31:00,Chapecoense,Atletico-MG,V. Eutrópio,L. Culpi,Chapecoense,Arena Condá,2,1,SC,MG,13,0,36%,313,Sem Info,12,4,0,1,3,12,0,64%,538,Sem Info,8,3,1,2,7
5177,20,2015-08-22,18:30:00,Goias,Vasco,J. Camargo,J. de Amorim Campos,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,0,GO,RJ,13,0,51%,406,Sem Info,16,3,0,2,4,5,0,49%,407,Sem Info,13,2,2,4,2
5178,20,2015-08-22,18:30:00,Santos,Avai,D. Silvestre Júnior,G. Kleina,Santos,Estádio Urbano Caldeira,5,2,SP,SC,17,0,59%,538,Sem Info,14,1,0,1,7,16,0,41%,364,Sem Info,12,3,0,1,2
5179,20,2015-08-22,21:00:00,Figueirense,Sport,R. Rodrigues Simões,E. Baptista,Figueirense, Orlando Scarpelli,2,1,SC,PE,9,0,41%,284,Sem Info,19,1,0,8,8,10,0,59%,429,Sem Info,13,3,0,1,6
5180,20,2015-08-23,11:01:00,Coritiba,Chapecoense,N. da Silveira Júnior,V. Eutrópio,Coritiba, Couto Pereira,1,0,PR,SC,9,0,46%,374,Sem Info,19,3,0,0,5,11,0,54%,447,Sem Info,17,3,0,2,0
5182,20,2015-08-23,15:59:00,Joinville,Fluminense,P. Lopes de Gusmão,E. Alves Moreira,Joinville,Arena Joinville,2,1,SC,RJ,11,4,46%,320,Sem Info,26,3,0,3,3,20,8,54%,379,Sem Info,15,2,0,5,4
5183,20,2015-08-23,16:00:00,Internacional,Athletico-PR,A. Fucks,M. Mendes,Internacional,Estádio José Pinheiro Borda,2,0,RS,PR,15,0,47%,430,Sem Info,10,1,0,0,8,8,0,53%,491,Sem Info,12,3,0,2,0
5184,20,2015-08-23,16:01:00,Corinthians,Cruzeiro,A. Bacchi,V. Luxemburgo da Silva,Corinthians,Neo Química Arena,3,0,SP,MG,16,0,39%,387,Sem Info,12,2,0,0,3,12,0,61%,590,Sem Info,7,1,0,6,6
5185,20,2015-08-23,16:01:00,Flamengo,Sao Paulo,O. de Oliveira Filho,J. Osorio,Flamengo, Maracanã,2,1,RJ,SP,22,0,44%,277,Sem Info,25,4,0,2,10,9,0,56%,364,Sem Info,15,2,0,2,5
5186,20,2015-08-23,18:30:00,Atletico-MG,Palmeiras,L. Culpi,M. de Oliveira Santos,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,SP,18,0,56%,472,Sem Info,13,1,0,5,7,11,0,44%,386,Sem Info,12,3,0,2,2
5187,21,2015-08-29,18:30:00,Vasco,Figueirense,J. de Amorim Campos,R. Rodrigues Simões,Figueirense, Maracanã,0,1,RJ,SC,17,0,62%,490,Sem Info,11,2,0,3,7,12,0,38%,313,Sem Info,19,4,0,0,1
5188,21,2015-08-29,20:59:00,Sao Paulo,Ponte Preta,J. Osorio,D. Ghidoni Junior,Sao Paulo, Morumbi,3,0,SP,SP,16,0,47%,496,Sem Info,16,4,0,2,3,20,0,53%,551,Sem Info,11,0,0,1,7
5190,21,2015-08-30,11:02:00,Avai,Internacional,G. Kleina,A. Fucks,Avai,  Ressacada,3,0,SC,RS,14,0,36%,290,Sem Info,14,2,0,2,5,14,0,64%,516,Sem Info,12,2,0,1,8
5191,21,2015-08-30,16:00:00,Palmeiras,Joinville,M. de Oliveira Santos,P. Lopes de Gusmão,Palmeiras,Allianz Parque,3,2,SP,SC,15,0,57%,465,Sem Info,9,0,0,3,3,8,0,43%,360,Sem Info,18,3,0,1,1
5192,21,2015-08-30,16:00:00,Fluminense,Atletico-MG,E. Alves Moreira,L. Culpi,Atletico-MG, Maracanã,1,2,RJ,MG,12,2,43%,372,Sem Info,23,3,0,0,0,13,5,57%,484,Sem Info,16,4,0,0,6
5193,21,2015-08-30,16:00:00,Sport,Flamengo,E. Baptista,O. de Oliveira Filho,Flamengo,Arena de Pernambuco,0,1,PE,RJ,12,0,38%,351,Sem Info,6,1,1,3,4,12,0,62%,575,Sem Info,19,5,0,2,6
5194,21,2015-08-30,16:01:00,Chapecoense,Corinthians,V. Eutrópio,A. Bacchi,Corinthians,Arena Condá,1,3,SC,SP,12,0,48%,388,Sem Info,14,2,0,4,7,15,0,52%,429,Sem Info,11,3,0,1,5
5195,21,2015-08-30,18:31:00,Cruzeiro,Santos,V. Luxemburgo da Silva,D. Silvestre Júnior,Santos, Mineirão,0,1,MG,SP,14,0,53%,505,Sem Info,17,2,1,1,4,6,0,47%,469,Sem Info,12,2,0,1,2
5196,21,2015-08-30,18:31:00,Athletico-PR,Goias,M. Mendes,J. Camargo,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,GO,19,0,64%,509,Sem Info,12,1,0,0,6,10,0,36%,284,Sem Info,13,3,0,2,3
5198,22,2015-09-02,19:29:00,Ponte Preta,Cruzeiro,D. Ghidoni Junior,D. de Souza,Cruzeiro, Moisés Lucarelli,1,2,SP,MG,8,0,46%,383,Sem Info,19,2,1,1,5,17,0,54%,440,Sem Info,22,5,0,1,6
5199,22,2015-09-02,19:30:00,Internacional,Vasco,A. Fucks,J. de Amorim Campos,Internacional,Estádio José Pinheiro Borda,6,0,RS,RJ,10,0,39%,345,Sem Info,22,3,0,2,2,5,0,61%,549,Sem Info,10,1,0,4,6
5201,22,2015-09-02,20:59:00,Atletico-MG,Athletico-PR,L. Culpi,M. Mendes,Athletico-PR,Estádio Raimundo Sampaio,0,1,MG,PR,20,0,51%,344,Sem Info,18,4,1,10,10,14,0,49%,368,Sem Info,16,4,0,1,2
5200,22,2015-09-02,21:01:00,Flamengo,Avai,O. de Oliveira Filho,G. Kleina,Flamengo,Arena das Dunas,3,0,RJ,SC,8,0,63%,588,Sem Info,14,1,0,3,2,14,0,37%,345,Sem Info,18,4,0,1,5
5204,22,2015-09-02,21:59:00,Goias,Palmeiras,J. Camargo,M. de Oliveira Santos,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,SP,9,0,40%,350,Sem Info,11,3,0,1,3,14,0,60%,510,Sem Info,14,3,0,2,7
5203,22,2015-09-02,22:00:00,Corinthians,Fluminense,A. Bacchi,E. Alves Moreira,Corinthians,Neo Química Arena,2,0,SP,RJ,14,8,60%,520,Sem Info,12,0,0,0,8,11,2,40%,345,Sem Info,11,3,0,6,3
5205,22,2015-09-03,19:32:00,Santos,Chapecoense,D. Silvestre Júnior,V. Eutrópio,Santos,Estádio Urbano Caldeira,3,1,SP,SC,13,0,51%,430,Sem Info,16,0,0,1,4,13,0,49%,420,Sem Info,12,1,0,2,9
5206,22,2015-09-03,21:01:00,Figueirense,Gremio,R. Rodrigues Simões,R. Machado Marques,Gremio, Orlando Scarpelli,0,2,SC,RS,14,0,65%,572,Sem Info,14,4,0,3,9,6,0,35%,330,Sem Info,9,4,0,1,4
5208,23,2015-09-05,19:31:00,Vasco,Atletico-MG,J. de Amorim Campos,L. Culpi,Atletico-MG, Maracanã,1,2,RJ,MG,15,0,47%,416,Sem Info,19,2,1,1,5,4,0,53%,463,Sem Info,16,2,0,5,5
5210,23,2015-09-06,11:00:00,Cruzeiro,Figueirense,L. Venker de Menezes,R. Rodrigues Simões,Cruzeiro, Mineirão,5,1,MG,SC,16,0,54%,476,Sem Info,15,0,0,5,4,5,0,46%,420,Sem Info,15,4,0,1,3
5212,23,2015-09-06,15:59:00,Gremio,Goias,R. Machado Marques,J. Camargo,Gremio,Arena do Grêmio,2,1,RS,GO,18,0,74%,690,Sem Info,15,3,0,3,5,9,0,26%,248,Sem Info,12,3,1,0,3
5213,23,2015-09-06,15:59:00,Palmeiras,Corinthians,M. de Oliveira Santos,A. Bacchi,-,Allianz Parque,3,3,SP,SP,16,0,49%,312,Sem Info,20,6,0,2,11,7,0,51%,351,Sem Info,14,3,0,2,1
5215,23,2015-09-06,15:59:00,Fluminense,Flamengo,E. Alves Moreira,O. de Oliveira Filho,Flamengo, Maracanã,1,3,RJ,RJ,7,0,53%,437,Sem Info,13,6,0,2,5,20,0,47%,402,Sem Info,24,5,1,0,9
5214,23,2015-09-06,16:02:00,Avai,Coritiba,G. Kleina,N. da Silveira Júnior,Coritiba,  Ressacada,0,2,SC,PR,12,0,52%,363,Sem Info,19,2,0,1,4,10,0,48%,365,Sem Info,22,4,0,3,1
5216,23,2015-09-06,18:31:00,Sport,Santos,E. Baptista,D. Silvestre Júnior,-,Adelmar da Costa Carvalho,1,1,PE,SP,12,0,56%,517,Sem Info,9,1,0,0,7,12,0,44%,448,Sem Info,9,0,0,3,1
5217,24,2015-09-09,19:29:00,Ponte Preta,Vasco,D. Ghidoni Junior,J. de Amorim Campos,Vasco, Moisés Lucarelli,0,1,SP,RJ,10,0,47%,406,Sem Info,20,2,1,0,2,12,0,53%,438,Sem Info,23,1,0,0,4
5218,24,2015-09-09,19:30:00,Atletico-MG,Avai,L. Culpi,G. Kleina,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,SC,11,0,62%,587,Sem Info,17,3,0,3,5,11,0,38%,369,Sem Info,16,3,0,2,2
